com.highstreet-technologies.ops4j.pax.web:pax-web-jetty;com.highstreet-technologies.ops4j.pax.web;pax-web-jetty
dev.hnaderi:yaml4s-json4s_native0.4_2.12;dev.hnaderi;yaml4s-json4s_native0.4_2.12
dev.hnaderi:yaml4s-backend_native0.4_2.12;dev.hnaderi;yaml4s-backend_native0.4_2.12
dev.hnaderi:yaml4s-libyaml_native0.4_2.13;dev.hnaderi;yaml4s-libyaml_native0.4_2.13
dev.hnaderi:yaml4s-core_native0.4_3;dev.hnaderi;yaml4s-core_native0.4_3
dev.hnaderi:yaml4s-json4s_native0.4_2.13;dev.hnaderi;yaml4s-json4s_native0.4_2.13
dev.hnaderi:yaml4s-json4s_native0.4_3;dev.hnaderi;yaml4s-json4s_native0.4_3
dev.hnaderi:yaml4s-backend_native0.4_2.13;dev.hnaderi;yaml4s-backend_native0.4_2.13
dev.hnaderi:yaml4s-libyaml_native0.4_3;dev.hnaderi;yaml4s-libyaml_native0.4_3
dev.hnaderi:yaml4s-core_native0.4_2.12;dev.hnaderi;yaml4s-core_native0.4_2.12
dev.hnaderi:yaml4s-core_native0.4_2.13;dev.hnaderi;yaml4s-core_native0.4_2.13
dev.hnaderi:yaml4s-circe_native0.4_2.13;dev.hnaderi;yaml4s-circe_native0.4_2.13
dev.hnaderi:yaml4s-circe_native0.4_3;dev.hnaderi;yaml4s-circe_native0.4_3
dev.msfjarvis.whetstone:whetstone-worker;dev.msfjarvis.whetstone;whetstone-worker
dev.msfjarvis.whetstone:whetstone-compose;dev.msfjarvis.whetstone;whetstone-compose
dev.msfjarvis.whetstone:whetstone;dev.msfjarvis.whetstone;whetstone
dev.msfjarvis.whetstone:dev.msfjarvis.whetstone.gradle.plugin;dev.msfjarvis.whetstone;dev.msfjarvis.whetstone.gradle.plugin
dev.msfjarvis.whetstone:whetstone-gradle-plugin;dev.msfjarvis.whetstone;whetstone-gradle-plugin
dev.msfjarvis.whetstone:whetstone-compiler;dev.msfjarvis.whetstone;whetstone-compiler
io.github.sjandy88:DialogXMIUIStyle;io.github.sjandy88;DialogXMIUIStyle
io.github.sjandy88:DialogXMaterialYouStyle;io.github.sjandy88;DialogXMaterialYouStyle
io.github.sjandy88:DialogXKongzueStyle;io.github.sjandy88;DialogXKongzueStyle
io.github.sjandy88:DialogXIOSStyle;io.github.sjandy88;DialogXIOSStyle
io.github.sjandy88:DialogXInterface;io.github.sjandy88;DialogXInterface
io.github.sjandy88:DialogX;io.github.sjandy88;DialogX
com.joyzl:network;com.joyzl;network
com.2c2p:pgw-sdk-helper-zalopay;com.2c2p;pgw-sdk-helper-zalopay
com.github.spullara.mustache.java:benchmarks;com.github.spullara.mustache.java;benchmarks
com.github.honoluluhenk.fluent-bigdecimals:fluent-bigdecimals;com.github.honoluluhenk.fluent-bigdecimals;fluent-bigdecimals
net.pelsmaeker:katerm;net.pelsmaeker;katerm
io.github.lambdatest:espresso;io.github.lambdatest;espresso
io.github.jformatb:jformatb-ri;io.github.jformatb;jformatb-ri
io.github.jformatb:jformatb-api;io.github.jformatb;jformatb-api
software.amazon.smithy.ruby:smithy-ruby-rails-codegen;software.amazon.smithy.ruby;smithy-ruby-rails-codegen
software.amazon.smithy.ruby:smithy-ruby-codegen;software.amazon.smithy.ruby;smithy-ruby-codegen
io.github.jformatb:jformatb-bom;io.github.jformatb;jformatb-bom
com.pinterest.memq:memq-parent;com.pinterest.memq;memq-parent
com.pinterest.memq:memq-commons;com.pinterest.memq;memq-commons
com.pinterest.memq:memq-examples;com.pinterest.memq;memq-examples
com.pinterest.memq:memq;com.pinterest.memq;memq
com.pinterest.memq:memq-client;com.pinterest.memq;memq-client
org.apache.felix:org.apache.felix.scr;org.apache.felix;org.apache.felix.scr
com.kinja:safe-config_2.13;com.kinja;safe-config_2.13
io.trino:trino-phoenix5-patched;io.trino;trino-phoenix5-patched
com.gammarer:aws-daily-cost-usage-reporter;com.gammarer;aws-daily-cost-usage-reporter
ch.epfl.scala:scalafix-cli_2.13.14;ch.epfl.scala;scalafix-cli_2.13.14
ch.epfl.scala:scalafix-testkit_2.12.19;ch.epfl.scala;scalafix-testkit_2.12.19
ch.epfl.scala:scalafix-rules_2.13;ch.epfl.scala;scalafix-rules_2.13
ch.epfl.scala:scalafix-reflect_2.12.19;ch.epfl.scala;scalafix-reflect_2.12.19
ch.epfl.scala:scalafix-reflect_2.13.14;ch.epfl.scala;scalafix-reflect_2.13.14
ch.epfl.scala:scalafix-cli_2.12.19;ch.epfl.scala;scalafix-cli_2.12.19
ch.epfl.scala:scalafix-testkit_2.13.14;ch.epfl.scala;scalafix-testkit_2.13.14
me.dmdev.premo:premo-test-wasm-js;me.dmdev.premo;premo-test-wasm-js
me.dmdev.premo:premo-test;me.dmdev.premo;premo-test
me.dmdev.premo:premo-test-jvm;me.dmdev.premo;premo-test-jvm
me.dmdev.premo:premo-test-js;me.dmdev.premo;premo-test-js
me.dmdev.premo:premo-test-iosx64;me.dmdev.premo;premo-test-iosx64
me.dmdev.premo:premo-test-iossimulatorarm64;me.dmdev.premo;premo-test-iossimulatorarm64
me.dmdev.premo:premo-test-iosarm64;me.dmdev.premo;premo-test-iosarm64
me.dmdev.premo:premo-test-android;me.dmdev.premo;premo-test-android
me.dmdev.premo:premo-saver-json-wasm-js;me.dmdev.premo;premo-saver-json-wasm-js
me.dmdev.premo:premo-saver-json;me.dmdev.premo;premo-saver-json
me.dmdev.premo:premo-saver-json-jvm;me.dmdev.premo;premo-saver-json-jvm
me.dmdev.premo:premo-saver-json-js;me.dmdev.premo;premo-saver-json-js
me.dmdev.premo:premo-saver-json-iosx64;me.dmdev.premo;premo-saver-json-iosx64
me.dmdev.premo:premo-saver-json-iossimulatorarm64;me.dmdev.premo;premo-saver-json-iossimulatorarm64
me.dmdev.premo:premo-saver-json-iosarm64;me.dmdev.premo;premo-saver-json-iosarm64
me.dmdev.premo:premo-saver-json-android;me.dmdev.premo;premo-saver-json-android
me.dmdev.premo:premo-navigation-compose-wasm-js;me.dmdev.premo;premo-navigation-compose-wasm-js
me.dmdev.premo:premo-navigation-compose;me.dmdev.premo;premo-navigation-compose
me.dmdev.premo:premo-navigation-compose-jvm;me.dmdev.premo;premo-navigation-compose-jvm
me.dmdev.premo:premo-navigation-compose-js;me.dmdev.premo;premo-navigation-compose-js
me.dmdev.premo:premo-navigation-compose-iosx64;me.dmdev.premo;premo-navigation-compose-iosx64
me.dmdev.premo:premo-navigation-compose-iossimulatorarm64;me.dmdev.premo;premo-navigation-compose-iossimulatorarm64
me.dmdev.premo:premo-navigation-compose-iosarm64;me.dmdev.premo;premo-navigation-compose-iosarm64
me.dmdev.premo:premo-navigation-compose-android;me.dmdev.premo;premo-navigation-compose-android
me.dmdev.premo:premo-navigation-wasm-js;me.dmdev.premo;premo-navigation-wasm-js
me.dmdev.premo:premo-navigation;me.dmdev.premo;premo-navigation
me.dmdev.premo:premo-navigation-jvm;me.dmdev.premo;premo-navigation-jvm
me.dmdev.premo:premo-navigation-js;me.dmdev.premo;premo-navigation-js
me.dmdev.premo:premo-navigation-iosx64;me.dmdev.premo;premo-navigation-iosx64
me.dmdev.premo:premo-navigation-iossimulatorarm64;me.dmdev.premo;premo-navigation-iossimulatorarm64
me.dmdev.premo:premo-navigation-iosarm64;me.dmdev.premo;premo-navigation-iosarm64
me.dmdev.premo:premo-navigation-android;me.dmdev.premo;premo-navigation-android
me.dmdev.premo:premo-wasm-js;me.dmdev.premo;premo-wasm-js
me.dmdev.premo:premo;me.dmdev.premo;premo
me.dmdev.premo:premo-jvm;me.dmdev.premo;premo-jvm
me.dmdev.premo:premo-js;me.dmdev.premo;premo-js
me.dmdev.premo:premo-iosx64;me.dmdev.premo;premo-iosx64
me.dmdev.premo:premo-iossimulatorarm64;me.dmdev.premo;premo-iossimulatorarm64
me.dmdev.premo:premo-iosarm64;me.dmdev.premo;premo-iosarm64
me.dmdev.premo:premo-android;me.dmdev.premo;premo-android
io.crums:unit-io;io.crums;unit-io
com.github.lolgab:sbt-snunit724599971;com.github.lolgab;sbt-snunit
com.github.lolgab:snunit-undertow_native0.4_3;com.github.lolgab;snunit-undertow_native0.4_3
com.github.lolgab:snunit-tapir-cats-effect_native0.4_3;com.github.lolgab;snunit-tapir-cats-effect_native0.4_3
com.github.lolgab:snunit-tapir_native0.4_3;com.github.lolgab;snunit-tapir_native0.4_3
com.github.lolgab:snunit-http4s1_native0.4_3;com.github.lolgab;snunit-http4s1_native0.4_3
com.github.lolgab:snunit-http4s0.23_native0.4_3;com.github.lolgab;snunit-http4s0.23_native0.4_3
com.github.lolgab:snunit-cask_native0.4_3;com.github.lolgab;snunit-cask_native0.4_3
com.github.lolgab:snunit-async-cats-effect_native0.4_3;com.github.lolgab;snunit-async-cats-effect_native0.4_3
com.github.lolgab:snunit_native0.4_3;com.github.lolgab;snunit_native0.4_3
com.stytch.sdk:ui;com.stytch.sdk;ui
com.gammarer:aws-ec2-auto-scaling-instance-running-scheduler;com.gammarer;aws-ec2-auto-scaling-instance-running-scheduler
com.gammarer:aws-ec2-instance-running-scheduler;com.gammarer;aws-ec2-instance-running-scheduler
com.gammarer:aws-rds-database-running-scheduler;com.gammarer;aws-rds-database-running-scheduler
com.password4j:password4j;com.password4j;password4j
org.apache.felix:felix-parent;org.apache.felix;felix-parent
com.composables.ui:library-wasm-js;com.composables.ui;library-wasm-js
com.composables.ui:library;com.composables.ui;library
com.composables.ui:library-jvm;com.composables.ui;library-jvm
com.composables.ui:library-iosx64;com.composables.ui;library-iosx64
com.composables.ui:library-iossimulatorarm64;com.composables.ui;library-iossimulatorarm64
com.composables.ui:library-iosarm64;com.composables.ui;library-iosarm64
com.composables.ui:library-android;com.composables.ui;library-android
com.composables.ui:library-android-debug;com.composables.ui;library-android-debug
org.apache.iceberg:iceberg-flink-runtime-1.16;org.apache.iceberg;iceberg-flink-runtime-1.16
org.apache.iceberg:iceberg-flink-1.16;org.apache.iceberg;iceberg-flink-1.16
com.icexxx:xls-export;com.icexxx;xls-export
org.apache.batchee:batchee-test;org.apache.batchee;batchee-test
org.apache.batchee:batchee-cli;org.apache.batchee;batchee-cli
org.apache.batchee:batchee-webapp;org.apache.batchee;batchee-webapp
org.apache.batchee:batchee-servlet-embedded;org.apache.batchee;batchee-servlet-embedded
org.apache.batchee:batchee-servlet;org.apache.batchee;batchee-servlet
org.apache.batchee:batchee-jaxrs-webapp;org.apache.batchee;batchee-jaxrs-webapp
org.apache.batchee:batchee-jaxrs-server;org.apache.batchee;batchee-jaxrs-server
org.apache.batchee:extension-doc-helper;org.apache.batchee;extension-doc-helper
org.apache.batchee:batchee-jsonp;org.apache.batchee;batchee-jsonp
org.apache.batchee:batchee-commons-csv;org.apache.batchee;batchee-commons-csv
org.apache.batchee:batchee-modelmapper;org.apache.batchee;batchee-modelmapper
org.apache.batchee:batchee-hazelcast;org.apache.batchee;batchee-hazelcast
org.apache.batchee:batchee-cdi;org.apache.batchee;batchee-cdi
org.apache.batchee:batchee-jackson;org.apache.batchee;batchee-jackson
org.apache.batchee:batchee-jsefa;org.apache.batchee;batchee-jsefa
org.apache.batchee:batchee-groovy;org.apache.batchee;batchee-groovy
org.apache.batchee:batchee-camel;org.apache.batchee;batchee-camel
org.apache.batchee:batchee-beanio;org.apache.batchee;batchee-beanio
org.apache.batchee:batchee-extras;org.apache.batchee;batchee-extras
org.apache.batchee:batchee-extensions;org.apache.batchee;batchee-extensions
org.apache.batchee:batchee-maven-plugin;org.apache.batchee;batchee-maven-plugin
org.apache.batchee:batchee-jaxrs-client;org.apache.batchee;batchee-jaxrs-client
org.apache.batchee:batchee-jaxrs-common;org.apache.batchee;batchee-jaxrs-common
org.apache.batchee:batchee-jaxrs;org.apache.batchee;batchee-jaxrs
org.apache.batchee:batchee-gui;org.apache.batchee;batchee-gui
org.apache.batchee:batchee-doc-api;org.apache.batchee;batchee-doc-api
org.apache.batchee:batchee-tools;org.apache.batchee;batchee-tools
org.apache.batchee:batchee-jbatch;org.apache.batchee;batchee-jbatch
org.apache.batchee:batchee;org.apache.batchee;batchee
com.typesafe.genjavadoc:genjavadoc-plugin_2.13.14;com.typesafe.genjavadoc;genjavadoc-plugin_2.13.14
ch.epfl.scala:sbt-scala3-migrate724599971;ch.epfl.scala;sbt-scala3-migrate
com.pri-num:dexchecksum;com.pri-num;dexchecksum
org.pipservices:service-basic-pipservices;org.pipservices;service-basic-pipservices
com.exactpro.th2:codec-http;com.exactpro.th2;codec-http
org.mvnpm:theme-change;org.mvnpm;theme-change
io.github.janhicken:maven-wagon-gs;io.github.janhicken;maven-wagon-gs
com.mikepenz:aboutlibraries-core-android-debug;com.mikepenz;aboutlibraries-core-android-debug
com.hiforce.pixel.open:pixel-force-open-sample;com.hiforce.pixel.open;pixel-force-open-sample
com.hiforce.pixel.open:pixel-comfy-config-model;com.hiforce.pixel.open;pixel-comfy-config-model
com.hiforce.pixel.open:pixel-force-open-client-all;com.hiforce.pixel.open;pixel-force-open-client-all
com.hiforce.pixel.open:pixel-force-open-client;com.hiforce.pixel.open;pixel-force-open-client
com.athaydes.jgrab:jgrab;com.athaydes.jgrab;jgrab
com.exactpro.th2:codec;com.exactpro.th2;codec
dev.crashteam:library-parent-pom;dev.crashteam;library-parent-pom
org.webjars.npm:colinaut__alpinejs-plugin-simple-validate;org.webjars.npm;colinaut__alpinejs-plugin-simple-validate
com.exactpro.th2:grpc-codec;com.exactpro.th2;grpc-codec
io.eqoty.secretk:secret-std-types-watchossimulatorarm64;io.eqoty.secretk;secret-std-types-watchossimulatorarm64
io.eqoty.secretk:secret-std-types-watchosarm64;io.eqoty.secretk;secret-std-types-watchosarm64
io.eqoty.secretk:secret-std-types-watchosarm32;io.eqoty.secretk;secret-std-types-watchosarm32
io.eqoty.secretk:secret-std-types-wasm-js;io.eqoty.secretk;secret-std-types-wasm-js
io.eqoty.secretk:secret-std-types-tvosx64;io.eqoty.secretk;secret-std-types-tvosx64
io.eqoty.secretk:secret-std-types-tvossimulatorarm64;io.eqoty.secretk;secret-std-types-tvossimulatorarm64
io.eqoty.secretk:secret-std-types-tvosarm64;io.eqoty.secretk;secret-std-types-tvosarm64
io.eqoty.secretk:secret-std-types-mingwx64;io.eqoty.secretk;secret-std-types-mingwx64
io.eqoty.secretk:secret-std-types-macosx64;io.eqoty.secretk;secret-std-types-macosx64
io.eqoty.secretk:secret-std-types-macosarm64;io.eqoty.secretk;secret-std-types-macosarm64
io.eqoty.secretk:secret-std-types-linuxx64;io.eqoty.secretk;secret-std-types-linuxx64
io.eqoty.secretk:secret-std-types;io.eqoty.secretk;secret-std-types
io.eqoty.secretk:secret-std-types-jvm;io.eqoty.secretk;secret-std-types-jvm
io.eqoty.secretk:secret-std-types-js;io.eqoty.secretk;secret-std-types-js
io.eqoty.secretk:secret-std-types-iosx64;io.eqoty.secretk;secret-std-types-iosx64
io.eqoty.secretk:secret-std-types-iossimulatorarm64;io.eqoty.secretk;secret-std-types-iossimulatorarm64
io.eqoty.secretk:secret-std-types-iosarm64;io.eqoty.secretk;secret-std-types-iosarm64
io.eqoty.secretk:secret-std-msgs-watchossimulatorarm64;io.eqoty.secretk;secret-std-msgs-watchossimulatorarm64
io.eqoty.secretk:secret-std-msgs-watchosarm64;io.eqoty.secretk;secret-std-msgs-watchosarm64
io.eqoty.secretk:secret-std-msgs-watchosarm32;io.eqoty.secretk;secret-std-msgs-watchosarm32
io.eqoty.secretk:secret-std-msgs-wasm-js;io.eqoty.secretk;secret-std-msgs-wasm-js
io.eqoty.secretk:secret-std-msgs-tvosx64;io.eqoty.secretk;secret-std-msgs-tvosx64
io.eqoty.secretk:secret-std-msgs-tvossimulatorarm64;io.eqoty.secretk;secret-std-msgs-tvossimulatorarm64
io.eqoty.secretk:secret-std-msgs-tvosarm64;io.eqoty.secretk;secret-std-msgs-tvosarm64
io.eqoty.secretk:secret-std-msgs-mingwx64;io.eqoty.secretk;secret-std-msgs-mingwx64
io.eqoty.secretk:secret-std-msgs-macosx64;io.eqoty.secretk;secret-std-msgs-macosx64
io.eqoty.secretk:secret-std-msgs-macosarm64;io.eqoty.secretk;secret-std-msgs-macosarm64
io.eqoty.secretk:secret-std-msgs-linuxx64;io.eqoty.secretk;secret-std-msgs-linuxx64
io.eqoty.secretk:secret-std-msgs;io.eqoty.secretk;secret-std-msgs
io.eqoty.secretk:secret-std-msgs-jvm;io.eqoty.secretk;secret-std-msgs-jvm
io.eqoty.secretk:secret-std-msgs-js;io.eqoty.secretk;secret-std-msgs-js
io.eqoty.secretk:secret-std-msgs-iosx64;io.eqoty.secretk;secret-std-msgs-iosx64
io.eqoty.secretk:secret-std-msgs-iossimulatorarm64;io.eqoty.secretk;secret-std-msgs-iossimulatorarm64
io.eqoty.secretk:secret-std-msgs-iosarm64;io.eqoty.secretk;secret-std-msgs-iosarm64
io.eqoty.secretk:deploy-utils-macosx64;io.eqoty.secretk;deploy-utils-macosx64
io.eqoty.secretk:deploy-utils-macosarm64;io.eqoty.secretk;deploy-utils-macosarm64
io.eqoty.secretk:deploy-utils;io.eqoty.secretk;deploy-utils
io.eqoty.secretk:deploy-utils-jvm;io.eqoty.secretk;deploy-utils-jvm
io.eqoty.secretk:cosmwasm-std-types-watchossimulatorarm64;io.eqoty.secretk;cosmwasm-std-types-watchossimulatorarm64
io.eqoty.secretk:cosmwasm-std-types-watchosarm64;io.eqoty.secretk;cosmwasm-std-types-watchosarm64
io.eqoty.secretk:cosmwasm-std-types-watchosarm32;io.eqoty.secretk;cosmwasm-std-types-watchosarm32
io.eqoty.secretk:cosmwasm-std-types-wasm-js;io.eqoty.secretk;cosmwasm-std-types-wasm-js
io.eqoty.secretk:cosmwasm-std-types-tvosx64;io.eqoty.secretk;cosmwasm-std-types-tvosx64
io.eqoty.secretk:cosmwasm-std-types-tvossimulatorarm64;io.eqoty.secretk;cosmwasm-std-types-tvossimulatorarm64
io.eqoty.secretk:cosmwasm-std-types-tvosarm64;io.eqoty.secretk;cosmwasm-std-types-tvosarm64
io.eqoty.secretk:cosmwasm-std-types-mingwx64;io.eqoty.secretk;cosmwasm-std-types-mingwx64
io.eqoty.secretk:cosmwasm-std-types-macosx64;io.eqoty.secretk;cosmwasm-std-types-macosx64
io.eqoty.secretk:cosmwasm-std-types-macosarm64;io.eqoty.secretk;cosmwasm-std-types-macosarm64
io.eqoty.secretk:cosmwasm-std-types-linuxx64;io.eqoty.secretk;cosmwasm-std-types-linuxx64
io.eqoty.secretk:cosmwasm-std-types;io.eqoty.secretk;cosmwasm-std-types
io.eqoty.secretk:cosmwasm-std-types-jvm;io.eqoty.secretk;cosmwasm-std-types-jvm
io.eqoty.secretk:cosmwasm-std-types-js;io.eqoty.secretk;cosmwasm-std-types-js
io.eqoty.secretk:cosmwasm-std-types-iosx64;io.eqoty.secretk;cosmwasm-std-types-iosx64
io.eqoty.secretk:cosmwasm-std-types-iossimulatorarm64;io.eqoty.secretk;cosmwasm-std-types-iossimulatorarm64
io.eqoty.secretk:cosmwasm-std-types-iosarm64;io.eqoty.secretk;cosmwasm-std-types-iosarm64
io.eqoty.secretk:client-watchossimulatorarm64;io.eqoty.secretk;client-watchossimulatorarm64
io.eqoty.secretk:client-watchosarm64;io.eqoty.secretk;client-watchosarm64
io.eqoty.secretk:client-watchosarm32;io.eqoty.secretk;client-watchosarm32
io.eqoty.secretk:client-tvosx64;io.eqoty.secretk;client-tvosx64
io.eqoty.secretk:client-tvossimulatorarm64;io.eqoty.secretk;client-tvossimulatorarm64
io.eqoty.secretk:client-tvosarm64;io.eqoty.secretk;client-tvosarm64
io.eqoty.secretk:client-mingwx64;io.eqoty.secretk;client-mingwx64
io.eqoty.secretk:client-macosx64;io.eqoty.secretk;client-macosx64
io.eqoty.secretk:client-macosarm64;io.eqoty.secretk;client-macosarm64
io.eqoty.secretk:client-linuxx64;io.eqoty.secretk;client-linuxx64
io.eqoty.secretk:client;io.eqoty.secretk;client
io.eqoty.secretk:client-jvm;io.eqoty.secretk;client-jvm
io.eqoty.secretk:client-js;io.eqoty.secretk;client-js
io.eqoty.secretk:client-iosx64;io.eqoty.secretk;client-iosx64
io.eqoty.secretk:client-iossimulatorarm64;io.eqoty.secretk;client-iossimulatorarm64
io.eqoty.secretk:client-iosarm64;io.eqoty.secretk;client-iosarm64
dev.jamesyox:simplifyK-watchosx64;dev.jamesyox;simplifyK-watchosx64
dev.jamesyox:simplifyK-watchossimulatorarm64;dev.jamesyox;simplifyK-watchossimulatorarm64
dev.jamesyox:simplifyK-watchosarm64;dev.jamesyox;simplifyK-watchosarm64
dev.jamesyox:simplifyK-watchosarm32;dev.jamesyox;simplifyK-watchosarm32
dev.jamesyox:simplifyK-tvosx64;dev.jamesyox;simplifyK-tvosx64
dev.jamesyox:simplifyK-tvossimulatorarm64;dev.jamesyox;simplifyK-tvossimulatorarm64
dev.jamesyox:simplifyK-tvosarm64;dev.jamesyox;simplifyK-tvosarm64
dev.jamesyox:simplifyK-mingwx64;dev.jamesyox;simplifyK-mingwx64
